시도,시군구,행정구역코드,법정구역코드,년도,EQ5D,학사_비율,소득액,실업급여지급자수(년),실업급여지급건수(년),실업급여지급액(년),인구수,경제활동가능인구,인구_실업급여자_비율,경제활동가능인구_실업급여자_비율,계_전체인구,0-4세_전체인구,5-9세_전체인구,10-14세_전체인구,15-19세_전체인구,20-24세_전체인구,25-29세_전체인구,30-34세_전체인구,35-39세_전체인구,40-44세_전체인구,45-49세_전체인구,50-54세_전체인구,55-59세_전체인구,60-64세_전체인구,65-69세_전체인구,70-74세_전체인구,75-79세_전체인구,80-84세_전체인구,85-89세_전체인구,90-94세_전체인구,95-99세_전체인구,100세이상_전체인구,계_여성인구,0-4세_여성인구,5-9세_여성인구,10-14세_여성인구,15-19세_여성인구,20-24세_여성인구,25-29세_여성인구,30-34세_여성인구,35-39세_여성인구,40-44세_여성인구,45-49세_여성인구,50-54세_여성인구,55-59세_여성인구,60-64세_여성인구,65-69세_여성인구,70-74세_여성인구,75-79세_여성인구,80-84세_여성인구,85-89세_여성인구,90-94세_여성인구,95-99세_여성인구,100세이상_여성인구,면적,지하철_노선_개수,지하철_역_개수,도로_노드_개수,도로_링크_개수,버스_노선_개수,버스_정류장_개수,대중교통_노선_개수,대중교통_정류장_역_개수,대중교통_노선_면적,대중교통_역_노선_면적,도로_노드_면적,도로_링크_면적
경기,광명시,31060,41210,2018,0.965,0.2821865726655964,2160589,10086,40454,47712085870,323460,242642.0,0.03118159896123168,0.04156741207210623,326589.5,13187.5,15943.5,16485.5,19228.0,21235.5,21155.0,21682.0,27634.5,27776.0,30433.5,26151.5,26357.5,20988.5,13274.5,9618.0,7759.5,4624.0,2190.0,681.5,158.5,25.0,164896.5,6423.0,7745.5,8052.5,9251.5,10033.0,10113.0,10703.0,13821.0,13937.0,15295.5,13050.5,13603.5,10895.0,6895.0,5192.0,4551.0,3070.0,1588.5,529.0,125.0,22.0,38525106,2.0,3.0,351,1080,67,546,69.0,549.0,1.7910398481447397e-06,1.4250447487412494e-05,9.110941836214546e-06,2.803366718835245e-05
경기,평택시,31070,41220,2015,0.956,0.2051806623999446,2268575,9936,38932,35519051870,457873,327187.5,0.02170034048742774,0.03036790830945559,448942.5,23341.0,23886.5,25294.5,30514.0,30101.0,26853.0,34897.0,37126.5,42121.0,40125.5,36535.0,29734.0,19180.5,15122.0,13398.0,10907.5,6028.0,2692.5,883.5,171.0,30.5,219662.5,11397.0,11649.5,12191.5,14579.0,14154.0,12408.5,16489.5,17651.0,20125.5,19277.0,17099.5,14239.5,9757.5,7947.5,7586.5,6462.0,3919.0,1935.0,638.5,127.0,28.0,458124341,1.0,5.0,2384,6748,118,1554,119.0,1559.0,2.597548074835866e-07,3.4030062593858114e-06,5.2038274037047945e-06,1.4729625553775149e-05
경기,평택시,31070,41220,2016,0.948,0.2051806623999446,2380862,10049,39537,38978519390,472254,336446.0,0.02127880335582123,0.02986809175915303,459304.0,23290.0,24533.0,24151.0,30250.5,31163.5,28201.5,33875.0,38463.5,41704.5,41851.0,36983.0,32467.5,21486.0,15586.0,13315.0,11199.5,6692.0,2918.5,944.0,191.5,37.5,224444.0,11394.0,11945.5,11732.0,14412.5,14675.0,12894.5,16029.0,18130.5,19967.5,20115.5,17253.0,15489.5,10838.5,8216.0,7471.0,6609.5,4284.0,2109.5,703.0,140.5,33.5,458081968,1.0,5.0,2384,6748,118,1554,119.0,1559.0,2.597788350402826e-07,3.4033210405697522e-06,5.204308762487678e-06,1.4730988057578376e-05
경기,평택시,31070,41220,2017,0.938,0.2051806623999446,2464465,9537,37496,38961801480,486077,344899.0,0.01962034821643485,0.02765157335915732,469697.5,22736.5,24955.0,24106.0,29497.5,31737.0,30046.0,32591.0,40016.5,41268.5,43732.5,37552.0,35008.0,23450.0,16088.5,13283.0,11825.0,7342.0,3171.5,1027.0,220.5,43.5,228889.0,11140.0,12149.0,11744.5,14050.5,14915.0,13569.0,15331.0,18778.5,19729.0,20895.0,17558.0,16634.0,11694.0,8487.0,7336.5,6966.5,4649.5,2283.5,779.0,162.5,37.0,458076120,1.0,5.0,2384,6748,118,1554,119.0,1559.0,2.5978215149045535e-07,3.4033644888539484e-06,5.20437520296845e-06,1.4731176119811702e-05
경기,평택시,31070,41220,2018,0.953,0.2051806623999446,2604783,12529,51529,60992829180,504485,354414.0,0.02483522800479697,0.0353513123070759,482069.0,22119.5,25373.5,24534.5,28596.0,32206.5,32261.0,32162.0,41335.5,41047.5,45239.5,39283.0,36740.0,25543.0,16831.5,13580.5,12319.5,8026.0,3426.5,1138.5,261.0,44.0,234238.0,10808.0,12360.0,11957.5,13701.5,15101.0,14348.5,14900.5,19446.5,19484.0,21485.5,18592.0,17400.5,12564.5,8839.5,7415.5,7223.5,5078.5,2436.5,863.0,197.5,34.0,458264764,1.0,5.0,2384,6748,118,1554,119.0,1559.0,2.596752125590001e-07,3.401963498987236e-06,5.202232829753413e-06,1.472511205334565e-05
경기,동두천시,31080,41250,2015,0.958,0.1445221751171429,1612494,2899,11030,9731882390,97424,67116.5,0.02975652816554442,0.04319355151117833,95788.0,4290.5,4659.0,4868.5,5954.0,6012.0,5068.0,6421.0,6975.5,8339.5,8153.0,7927.0,7277.5,4989.0,4368.0,4217.5,3408.0,1754.5,794.0,242.5,63.0,6.0,47925.0,2076.5,2344.5,2369.5,2828.0,2779.5,2410.0,3169.5,3435.5,4013.0,3797.5,3800.5,3525.5,2589.5,2406.0,2494.5,2049.5,1081.5,541.0,163.0,46.0,4.5,95667585,1.0,5.0,513,1433,38,327,39.0,332.0,4.0766159195928275e-07,3.4703499623200482e-06,5.362317863464412e-06,1.4978950289170568e-05
경기,동두천시,31080,41250,2016,0.927,0.1445221751171429,1687755,2673,10170,9806735300,98625,67284.0,0.02710266159695817,0.03972712680577849,96054.0,4083.5,4719.0,4559.5,5826.5,6090.5,5067.5,6037.0,6834.0,8040.5,8310.5,7822.5,7676.5,5578.5,4429.0,4148.0,3636.5,1983.0,864.0,269.0,65.0,13.5,48133.0,1987.5,2341.0,2227.0,2785.5,2810.0,2416.5,2977.5,3354.0,3872.0,3907.0,3730.5,3737.5,2869.5,2441.0,2421.0,2202.5,1221.5,585.0,188.0,48.5,10.0,95673724,1.0,5.0,513,1433,38,327,39.0,332.0,4.076354339463153e-07,3.470127283850684e-06,5.361973784986147e-06,1.4977989149873586e-05
경기,동두천시,31080,41250,2017,0.966,0.1445221751171429,1781673,2502,9341,9681163790,97373,66710.0,0.02569500785638729,0.03750562134612502,95591.0,3776.5,4568.0,4477.0,5557.0,5996.0,5150.0,5531.0,6679.5,7616.5,8463.0,7691.0,7988.5,6037.5,4447.5,4140.5,3906.5,2225.0,949.0,300.0,71.5,19.5,47890.5,1832.5,2257.5,2202.0,2649.0,2751.5,2464.0,2704.5,3278.0,3679.5,4004.0,3623.0,3917.0,3050.0,2428.0,2387.5,2363.5,1374.5,638.5,222.0,49.0,15.0,95658808,1.0,5.0,513,1433,38,327,39.0,332.0,4.0769899620743756e-07,3.4706683779710073e-06,5.3628098731901405e-06,1.4980324655519437e-05
경기,동두천시,31080,41250,2018,0.957,0.1445221751171429,1841616,2995,11549,13591984620,97535,65656.5,0.03070692571897268,0.04561619946235331,94592.5,3397.5,4348.5,4383.5,5249.5,5876.5,5207.0,5031.0,6527.5,7059.5,8464.0,7722.0,8075.5,6444.0,4542.0,4260.5,4086.5,2445.5,1029.0,343.0,80.5,19.5,47352.5,1639.5,2150.0,2181.0,2511.0,2703.5,2441.5,2431.0,3206.0,3413.0,4048.0,3610.5,3940.5,3212.5,2442.0,2449.5,2449.5,1512.0,682.5,258.0,54.0,17.0,95663249,1.0,5.0,513,1433,38,327,39.0,332.0,4.076800694904268e-07,3.470507258226197e-06,5.362560914066383e-06,1.49796292199944e-05
경기,안산시,31090,41270,2015,0.947,0.1980140671745477,2161757,19999,76788,69753017280,747035,540990.0,0.02677116868687545,0.03696741159725688,696816.0,30478.5,32173.0,38965.5,54295.0,58071.0,47114.5,52094.0,53767.5,66433.5,71030.5,65113.0,47539.5,25531.5,17518.5,14388.0,11286.0,6693.5,3053.5,1048.5,193.0,28.0,340513.0,15044.0,15647.0,18840.0,25934.0,27820.0,22144.0,24155.0,25773.0,32919.5,35462.5,30608.0,22013.5,12315.5,8878.5,8156.5,7034.0,4517.5,2263.0,797.5,164.5,25.5,150794392,2.0,15.0,1481,4768,76,1252,78.0,1267.0,5.172606153682426e-07,8.402169226558505e-06,9.821320145645735e-06,3.1619213000971546e-05
경기,안산시,31090,41270,2016,0.941,0.1980140671745477,2211342,19178,73371,71908831680,743072,536271.0,0.0258090736833039,0.03576176970225874,687378.0,28727.5,31369.0,35190.0,51603.5,58381.5,48100.0,48212.5,52459.0,61892.0,70461.0,64694.0,51839.0,28628.5,18081.5,14201.5,11480.5,7399.5,3247.0,1146.5,231.5,32.5,336040.5,14238.5,15245.5,17096.5,24677.0,27889.5,22444.5,22231.5,25085.5,30578.5,35529.0,30639.5,24051.0,13712.5,9119.5,7940.5,7084.0,4983.5,2384.0,890.5,190.0,29.5,154231419,2.0,15.0,1481,4768,76,1252,78.0,1267.0,5.057335302089129e-07,8.21492798429093e-06,9.602453310761538e-06,3.091458297482175e-05
경기,안산시,31090,41270,2017,0.944,0.1980140671745477,2303806,17264,65919,67987087180,733661,529311.5,0.02353130396736367,0.03261595487723203,677089.0,26444.0,30264.0,33070.5,48099.5,57267.5,50044.0,44609.0,51185.0,57416.0,69589.5,63965.5,55497.5,31638.0,18816.0,14197.0,12025.5,7928.5,3486.0,1255.0,251.0,40.0,330861.5,13032.5,14767.0,16078.0,23051.0,27197.5,23221.0,20475.0,24353.5,28240.0,35242.0,30716.5,25762.0,15048.5,9441.0,7801.5,7343.5,5322.0,2533.0,994.0,205.0,37.0,155198095,2.0,15.0,1481,4768,76,1252,78.0,1267.0,5.025834885408871e-07,8.163759999760307e-06,9.542642904218638e-06,3.072202658157628e-05
경기,안산시,31090,41270,2018,0.947,0.1980140671745477,2392167,19208,76965,90803198700,720105,518158.5,0.02667388783580172,0.03706973831366271,662489.0,23671.5,28363.5,31584.0,44163.5,55084.0,51484.0,41499.5,49151.0,52892.5,67124.5,64319.5,57434.5,35005.5,19801.5,14543.5,12538.5,8344.0,3809.5,1349.0,282.5,43.0,323440.0,11602.0,13886.0,15317.0,21191.0,26107.5,23764.0,18956.0,23173.5,25835.5,33949.5,31451.5,26689.0,16573.0,9846.0,7862.5,7550.5,5595.0,2738.5,1083.5,230.0,38.5,155642325,2.0,15.0,1481,4768,76,1252,78.0,1267.0,5.011490287105387e-07,8.14045922277247e-06,9.515406557952664e-06,3.063434062681857e-05
경기,고양시,31100,41280,2015,0.954,0.3722602587894027,1767163,26375,102587,95493728390,990073,753674.0,0.02663944981834673,0.03499523666731239,1008555.0,44267.5,48030.0,56699.5,72819.5,76498.5,60625.5,67678.5,75772.5,98880.0,98961.0,91436.5,70416.5,40585.5,31560.0,28523.5,23226.5,13756.5,6231.0,2074.5,438.5,73.5,512745.5,21593.0,23363.0,27388.5,34979.5,36986.0,30504.5,34899.0,39494.5,51312.0,50517.0,45201.5,33715.5,20170.5,17302.0,16454.5,13807.0,8766.5,4423.5,1474.5,331.5,61.5,268077190,3.0,19.0,2064,5870,123,1660,126.0,1679.0,4.700138792114316e-07,6.263121453936458e-06,7.699274973749166e-06,2.1896678341040503e-05
경기,고양시,31100,41280,2016,0.959,0.3722602587894027,1824493,26477,102246,101610079410,999098,767858.5,0.02650090381524135,0.03448161347435758,1024184.5,43936.0,48661.5,53072.5,70813.5,77788.0,64291.5,66313.5,76762.0,94007.5,102186.5,91815.5,76954.0,46926.5,32322.5,28840.0,24398.5,15333.5,6923.5,2275.5,481.0,81.5,521167.5,21471.5,23643.5,25712.5,34157.0,37455.0,32266.5,33887.0,39974.5,48867.0,52421.5,45769.0,37126.0,23083.5,17648.5,16582.5,14480.0,9688.5,4851.0,1664.5,351.0,67.0,268095876,3.0,19.0,2064,5870,123,1660,126.0,1679.0,4.699811197394174e-07,6.262684920972078e-06,7.698738342398075e-06,2.189515216563794e-05
경기,고양시,31100,41280,2017,0.955,0.3722602587894027,1909814,26318,102183,108681419390,1005102,773170.0,0.02618440715469674,0.03403908584140616,1030676.5,41841.0,48652.0,51368.0,67479.0,76753.0,68271.0,63707.0,77028.5,88653.0,104681.5,91609.5,82257.5,52730.0,33002.0,29125.0,25941.5,16813.0,7663.5,2464.5,550.5,85.5,524871.5,20424.5,23640.5,24962.0,32583.5,36864.5,34199.5,32354.5,39970.5,46090.5,53960.5,46058.5,40067.5,25746.5,17768.0,16696.5,15352.5,10576.5,5250.5,1839.0,398.5,67.0,268059218,3.0,19.0,2064,5870,123,1660,126.0,1679.0,4.7004539123888665e-07,6.263541364207069e-06,7.699791170770334e-06,2.1898146401367177e-05
경기,고양시,31100,41280,2018,0.961,0.3722602587894027,1976996,28499,113113,137897529840,1006992,773629.5,0.02830111857889636,0.03683804715306228,1032839.0,39127.5,47889.0,50412.5,63970.5,74874.5,71051.0,61438.0,77019.0,83570.5,104731.5,92882.0,85779.0,58313.5,34580.5,29801.0,27291.5,18222.5,8443.5,2712.0,638.5,91.0,526285.0,19129.0,23220.0,24641.0,30817.5,36030.0,35373.0,31106.0,39762.0,43336.5,53981.5,47299.0,42082.5,28368.0,18276.0,16989.5,16150.0,11427.5,5727.5,2033.5,463.0,72.0,268076620,3.0,19.0,2064,5870,123,1660,126.0,1679.0,4.700148785821009e-07,6.263134770947201e-06,7.69929134439251e-06,2.1896724899023273e-05
경기,과천시,31110,41290,2015,0.955,0.5405049270491177,2424090,1360,5353,5010931160,64817,51419.5,0.02098214974466575,0.0264491097735295,68842.5,2603.5,3146.5,4013.5,5200.5,5185.0,4446.5,4487.5,4320.0,6108.5,6726.5,6511.5,5264.5,3169.0,2273.0,1948.0,1536.0,1044.5,590.5,204.5,56.0,7.0,35333.5,1281.5,1489.0,1931.0,2489.0,2471.0,2148.0,2243.5,2292.0,3253.0,3527.5,3341.0,2653.0,1600.0,1237.0,1118.0,929.0,698.5,429.0,154.0,42.0,6.5,35866891,1.0,5.0,161,458,62,122,63.0,127.0,1.7564945899548416e-06,3.540870046416903e-06,4.488819507662373e-06,1.2769436860306626e-05
경기,과천시,31110,41290,2016,0.959,0.5405049270491177,2520588,1325,5396,5278288920,60923,48983.5,0.02174876483429903,0.02704992497473639,65577.0,2381.0,2936.0,3632.5,4785.5,4907.0,4356.0,4168.0,4110.5,5417.5,6477.0,6057.5,5309.5,3395.0,2296.0,1917.0,1502.5,1079.5,587.5,207.0,47.5,7.0,33658.5,1185.0,1397.0,1737.5,2295.5,2374.5,2066.5,2049.5,2163.0,2893.0,3425.0,3069.0,2726.5,1713.5,1238.0,1093.5,899.0,707.0,425.5,156.5,36.5,7.0,35867547,1.0,5.0,161,458,62,122,63.0,127.0,1.7564624645225948e-06,3.5408052856249134e-06,4.48873740933552e-06,1.2769203313513466e-05
경기,과천시,31110,41290,2017,0.963,0.5405049270491177,2662950,1109,4495,4693024560,53583,44342.5,0.02069686281096617,0.02500986638101144,59736.0,2047.0,2699.5,3248.0,4221.5,4394.0,3982.0,3597.0,3759.0,4588.0,5984.0,5371.5,4996.0,3449.5,2210.5,1818.5,1473.5,1075.0,563.5,209.5,41.5,7.0,30581.5,1004.0,1311.0,1529.0,2032.5,2112.5,1864.0,1776.0,1944.5,2472.5,3155.0,2709.0,2567.5,1735.5,1171.5,1029.0,873.5,693.0,404.0,160.0,31.0,6.5,35868073,1.0,5.0,161,458,62,122,63.0,127.0,1.756436706259631e-06,3.540753360237669e-06,4.488671582663502e-06,1.2769016055030333e-05
경기,과천시,31110,41290,2018,0.966,0.5405049270491177,2452834,1133,4778,5669232630,53740,41976.0,0.02108299218459248,0.0269916142557652,56881.5,1901.0,2570.5,3030.5,3799.5,4159.5,3774.0,3357.5,3710.5,4022.5,5583.0,5166.5,4835.0,3568.0,2228.0,1764.0,1506.5,1068.5,558.5,224.5,46.0,7.5,29029.0,903.5,1257.5,1415.0,1831.0,1965.5,1768.5,1681.0,1877.0,2171.5,2941.5,2643.5,2463.0,1789.5,1168.0,984.5,886.0,674.0,396.5,173.0,33.5,5.5,35868007,1.0,5.0,161,458,62,122,63.0,127.0,1.7564399382435718e-06,3.5407598755068826e-06,4.488679842178017e-06,1.276903955104057e-05
경기,구리시,31120,41310,2015,0.969,0.2845913354175971,1680505,5081,19501,17814628810,180063,139528.5,0.02821790151224849,0.03641549934242825,184648.5,7876.5,8670.5,10005.5,12969.5,13865.0,11313.5,13035.5,14208.5,17325.0,17672.5,16802.0,13744.0,8593.0,6337.0,5276.0,3670.5,2005.5,907.5,302.5,57.5,11.0,92713.0,3852.5,4123.5,4836.0,6248.5,6676.0,5549.5,6549.0,7190.0,8840.0,9050.5,8222.5,6678.0,4250.5,3359.0,2913.0,2138.0,1280.0,667.0,233.0,46.0,10.5,33312014,1.0,1.0,352,1036,86,277,87.0,278.0,2.611670372136611e-06,8.345337510965264e-06,1.056675828726537e-05,3.109989086820148e-05
경기,구리시,31120,41310,2016,0.961,0.2845913354175971,1725349,5110,19549,18957124930,183905,142462.5,0.02778608520703624,0.03586908835658507,188081.5,7974.5,8698.0,9362.0,12679.0,14283.0,11754.5,12662.5,14524.5,16626.0,18165.5,16904.0,15016.0,9847.5,6583.0,5433.0,3967.0,2188.0,1001.5,329.5,70.0,12.5,94545.5,3889.5,4206.0,4476.5,6139.0,6823.5,5791.0,6369.0,7291.5,8470.0,9361.5,8336.0,7334.0,4891.0,3446.0,2987.5,2281.0,1399.5,729.0,255.5,56.5,12.0,33310589,1.0,1.0,352,1036,86,277,87.0,278.0,2.611782097278436e-06,8.345694517740289e-06,1.0567210324620798e-05,3.110122129632712e-05
경기,구리시,31120,41310,2017,0.956,0.2845913354175971,1787235,5252,20864,21636321050,189741,147213.0,0.02767983725183276,0.03567619707498659,194755.0,8230.5,8958.0,9281.0,12260.5,14502.5,12681.0,12595.5,15453.5,16294.5,18783.5,17160.5,16446.5,11035.0,7019.0,5664.0,4401.5,2430.0,1098.5,362.0,85.0,12.5,98038.0,4009.0,4362.5,4423.5,5960.0,6936.0,6235.0,6358.5,7690.0,8258.0,9734.0,8556.5,8076.0,5494.5,3622.5,3120.0,2515.5,1542.0,782.5,282.5,68.5,11.0,33311789,1.0,1.0,352,1036,86,277,87.0,278.0,2.611688012312998e-06,8.345393878425442e-06,1.056682965901351e-05,3.1100100928232945e-05
경기,구리시,31120,41310,2018,0.964,0.2845913354175971,1859065,5686,22410,26763016230,195868,150310.5,0.02902975473277922,0.03782836195741482,199718.0,8279.5,9227.0,9245.5,11655.5,14453.5,13419.5,12451.5,16420.5,15940.0,18902.5,17663.0,17222.0,12182.5,7566.0,5932.0,4745.0,2698.0,1216.5,390.0,96.0,12.0,100609.0,4040.0,4461.5,4409.5,5688.5,6942.0,6605.0,6286.0,8133.0,8035.0,9749.5,8962.5,8462.0,6059.0,3871.5,3257.5,2711.0,1697.0,846.5,305.0,76.5,10.5,33316965,1.0,1.0,352,1036,86,277,87.0,278.0,2.6112822701587617e-06,8.344097369013053e-06,1.0565188035584875e-05,3.109526933200548e-05
경기,남양주시,31130,41360,2015,0.951,0.2669469280449938,1657715,16313,62791,57374239320,629061,462098.0,0.02593230227275256,0.03530203549896342,640487.5,34111.0,37552.0,37268.5,42218.0,40662.5,32618.5,44614.5,55385.0,64056.0,56856.5,51197.5,44078.5,30411.0,23815.5,19600.0,13789.0,7371.5,3392.5,1203.0,249.5,37.0,320615.5,16601.5,18130.5,18094.0,20516.5,19311.5,16014.0,23003.0,28355.0,31265.0,27676.0,24761.0,21878.5,15744.5,12527.5,10561.0,7899.0,4734.5,2450.0,876.0,185.0,31.5,458022769,2.0,7.0,1878,4894,148,1805,150.0,1812.0,3.274946359708157e-07,3.956135202527453e-06,4.1002328423546125e-06,1.0685058322941146e-05
경기,남양주시,31130,41360,2016,0.949,0.2669469280449938,1730284,16077,61300,60410905970,641589,472019.5,0.02505809794120535,0.03406003353675007,653087.0,33209.5,38313.0,36109.0,42168.0,42063.0,33593.5,41950.5,56176.0,62970.5,59764.5,51833.0,47212.0,34288.5,24687.0,20222.5,14806.5,8382.0,3707.0,1299.5,282.5,49.0,327090.0,16151.0,18543.0,17496.0,20554.0,20005.0,16346.0,21574.0,28752.0,31000.5,29209.0,25002.0,23363.5,17670.0,12965.5,10913.5,8385.5,5281.5,2664.5,966.5,205.0,42.0,458051703,2.0,7.0,1878,4894,148,1805,150.0,1812.0,3.274739489397772e-07,3.955885303192509e-06,4.099973840726011e-06,1.068438337407513e-05
경기,남양주시,31130,41360,2017,0.951,0.2669469280449938,1813351,16219,62981,66679302630,644936,475477.5,0.02514823176253148,0.03411097265380591,658880.0,31044.0,38247.5,36092.0,41148.5,42336.0,34972.0,38459.5,56005.5,61064.0,62391.0,52298.0,49546.0,37257.0,25789.5,20756.0,16350.5,9280.5,4080.5,1364.0,338.0,60.0,330044.0,15066.0,18569.0,17490.5,19997.0,20176.5,16873.0,19702.0,28741.0,30318.0,30491.0,25238.0,24436.0,19078.5,13530.0,11157.0,9187.5,5769.0,2878.0,1052.5,242.0,51.5,458070891,2.0,7.0,1878,4894,148,1805,150.0,1812.0,3.274602314775771e-07,3.9557195962491315e-06,4.099802098099265e-06,1.0683935819008417e-05
경기,남양주시,31130,41360,2018,0.943,0.2669469280449938,1883134,17759,70001,84497841890,661866,480711.0,0.02683171518101852,0.03694319455972507,668717.0,29367.0,38370.5,36938.0,40095.0,42405.0,36338.5,36034.0,56280.0,59869.5,64244.0,54090.0,51233.5,40121.5,27250.0,21805.5,17711.0,10105.5,4515.0,1486.0,394.5,63.0,335174.5,14282.5,18667.5,17947.0,19418.0,20269.0,17439.5,18347.5,28927.0,29936.5,31265.5,26366.5,25135.0,20428.5,14318.0,11650.5,9928.5,6193.0,3159.5,1152.0,289.5,53.5,458101929,2.0,7.0,1878,4894,148,1805,150.0,1812.0,3.2743804490725034e-07,3.955451582479584e-06,4.099524322238774e-06,1.0683211945173887e-05
경기,오산시,31140,41370,2015,0.945,0.2307039756092894,1850916,5155,19848,18336102880,213840,151097.0,0.02410680882903105,0.03411715652858759,206578.5,14354.5,13947.0,12283.5,12818.5,12717.5,13201.0,20716.5,22134.0,20617.0,16991.5,14129.0,10968.0,6804.0,5100.0,4186.5,3072.0,1594.5,659.0,231.0,44.5,9.0,100852.5,6992.5,6713.5,5987.5,6205.0,6091.5,6348.0,10015.0,10445.0,9753.5,8079.5,6730.5,5413.5,3461.0,2667.5,2380.5,1814.0,1027.5,504.5,178.0,35.5,9.0,42730887,1.0,4.0,646,1901,46,350,47.0,354.0,1.0999069595723581e-06,8.284405610396059e-06,1.5117870125186028e-05,4.448772617334155e-05
경기,오산시,31140,41370,2016,0.948,0.2307039756092894,1919616,5463,21237,21177355270,215478,151786.0,0.0253529362626347,0.03599146166313099,206488.5,13430.0,14013.5,11736.5,12789.5,12943.0,13152.0,18998.0,22160.0,20448.5,17640.5,14131.5,11861.5,7661.5,5225.5,4251.0,3206.0,1808.0,716.5,255.5,49.5,10.5,100733.5,6540.5,6739.5,5743.0,6202.0,6188.5,6195.0,9122.0,10530.0,9668.5,8439.0,6690.0,5816.5,3899.5,2727.5,2424.5,1874.5,1140.5,543.0,201.5,38.0,10.0,42727552,1.0,4.0,646,1901,46,350,47.0,354.0,1.0999928102597594e-06,8.285052230467123e-06,1.5119050115485203e-05,4.449119855965537e-05
경기,오산시,31140,41370,2017,0.951,0.2307039756092894,2024166,5089,18602,19968625420,219877,154472.5,0.02314475820572411,0.03294437521241645,209745.5,12642.0,14245.0,11877.5,12605.5,13181.0,13686.0,17566.5,22673.5,20573.0,18534.0,14366.5,12887.5,8399.0,5496.0,4351.0,3502.0,2023.5,779.0,288.0,57.5,11.5,102183.0,6169.0,6840.5,5804.5,6156.5,6279.5,6345.0,8391.0,10784.5,9699.0,8872.0,6830.0,6287.5,4257.5,2858.5,2443.0,2046.5,1255.5,577.0,232.5,43.0,10.5,42726512,1.0,4.0,646,1901,46,350,47.0,354.0,1.100019585029548e-06,8.285253895754467e-06,1.5119418126150808e-05,4.449228151364193e-05
경기,오산시,31140,41370,2018,0.954,0.2307039756092894,2091623,5946,22481,27518925530,228059,158949.0,0.0260722006147532,0.03740822527980673,215466.0,12089.0,14295.5,12347.0,12453.0,13461.0,14619.0,16782.0,23328.0,20729.0,19314.0,15308.0,13658.5,9296.5,5924.0,4581.5,3786.0,2246.0,854.5,321.0,58.5,14.0,104789.0,5886.5,6917.5,6000.5,6072.5,6430.5,6680.0,8002.0,11081.5,9722.0,9173.5,7364.5,6643.0,4695.0,3070.0,2507.5,2215.0,1387.5,626.5,258.5,43.0,12.0,42722587,1.0,4.0,646,1901,46,350,47.0,354.0,1.100120645783927e-06,8.286015076755535e-06,1.5120807173966314e-05,4.449636909862223e-05
경기,시흥시,31150,41390,2015,0.949,0.1766194642782107,2174242,10710,40749,37326867750,425184,300618.0,0.02518909460374803,0.03562660918507874,392858.5,18703.5,20953.5,23374.0,29836.0,29926.0,23238.0,28664.5,33165.5,40204.5,41391.0,35874.0,24849.5,13469.0,9487.5,7859.0,6152.5,3483.5,1573.0,531.5,106.5,16.0,187277.0,9070.5,10301.0,11125.5,14340.5,13838.5,10565.5,13151.5,15394.0,19132.5,19766.5,16038.5,11071.0,6321.0,4898.0,4470.5,3806.0,2302.5,1186.0,402.0,82.0,13.5,135790207,2.0,6.0,1491,4760,94,1060,96.0,1066.0,7.069729262582243e-07,7.850345201992365e-06,1.0980173260948045e-05,3.5054074260303615e-05
경기,시흥시,31150,41390,2016,0.943,0.1766194642782107,2245380,10767,40030,39675476860,429321,305057.5,0.02507913659010391,0.03529498537161027,396912.5,18302.5,21034.0,21928.0,29077.5,30585.5,24262.5,27003.0,33361.0,38756.5,42078.0,36656.5,27857.5,15419.5,9912.5,7923.5,6501.0,3851.0,1691.0,572.5,124.0,15.0,189131.5,8841.5,10317.0,10568.5,13976.5,14111.0,10955.5,12434.0,15491.0,18239.0,20234.5,16626.0,12320.0,7179.5,5031.5,4438.5,4000.5,2544.0,1275.0,438.0,98.0,12.0,135795688,2.0,6.0,1491,4760,94,1060,96.0,1066.0,7.069443913417929e-07,7.850028345524491e-06,1.097973007802722e-05,3.505265940403056e-05
경기,시흥시,31150,41390,2017,0.941,0.1766194642782107,2321833,10114,38357,39181485950,446369,313356.5,0.02265838353469887,0.0322763370155079,407544.0,18314.0,21466.0,21679.0,27999.5,31050.0,26303.0,26231.5,34663.5,37901.0,42886.0,37606.5,31140.0,17575.5,10639.5,8107.0,7096.5,4205.5,1864.0,651.5,146.0,18.5,194306.5,8895.5,10429.5,10604.5,13407.0,14351.5,11843.0,12159.0,16093.0,17651.5,20710.5,17328.5,13753.0,8170.0,5317.0,4468.5,4314.0,2767.0,1400.0,513.0,115.5,15.0,137607939,2.0,6.0,1491,4760,94,1060,96.0,1066.0,6.976341677495802e-07,7.74664607105263e-06,1.0835130667860667e-05,3.459102748425002e-05
경기,시흥시,31150,41390,2018,0.96,0.1766194642782107,2397567,12358,49909,57070215100,480201,330025.0,0.02573505677830742,0.03744564805696538,430443.5,19620.0,22738.5,22404.5,27086.5,31652.0,29297.5,27512.5,37837.0,38366.0,43621.5,39911.5,34225.5,20515.0,11700.5,8649.5,7618.5,4652.5,2103.0,733.5,174.5,23.5,205470.0,9606.0,10991.5,11049.5,12904.5,14733.0,13150.5,12782.0,17582.0,17711.0,20985.5,18808.5,15238.0,9559.0,5737.5,4692.5,4579.5,3048.5,1573.0,582.5,135.5,20.0,138652287,2.0,6.0,1491,4760,94,1060,96.0,1066.0,6.923794917281098e-07,7.688297272730886e-06,1.0753518980902204e-05,3.433048313151878e-05
