routeid,nodeid,gpslong,gpslati,A1
"100100213","123000152",127.1332155923,37.5196248166,"11710"
"100100213","124000138",127.135246719,37.5248164398,"11740"
"100100213","124000136",127.1363611307,37.5276273277,"11740"
"100100213","124000134",127.1375158663,37.5306630865,"11740"
"100100213","124000358",127.1366830433,37.5345715701,"11740"
"100100213","124000357",127.1325887034,37.5358839051,"11740"
"100100213","124000453",127.1276977696,37.5373800231,"11740"
"100100213","123000017",127.1227680206,37.5371467728,"11710"
"100100213","123000023",127.1207272945,37.5312818974,"11710"
"100100213","123000376",127.1194226924,37.5287344716,"11710"
"100100213","123000024",127.1180026744,37.526571792,"11710"
"100100213","123000033",127.1154048122,37.5267086701,"11710"
"100100213","104000070",127.0967339697,37.5379114031,"11215"
"100100213","104000069",127.0937907639,37.5366276336,"11215"
"100100213","104000064",127.0942173176,37.5395882382,"11215"
"100100213","123000143",127.1184150348,37.5267829357,"11710"
"100100213","124000196",127.1198423553,37.5290871567,"11740"
"100100213","124000064",127.1211475276,37.5319307782,"11740"
"100100213","124000063",127.1225149386,37.5360266233,"11740"
"100100213","124000028",127.1272441058,37.5372991453,"11740"
"100100213","124000026",127.1307893247,37.5362118233,"11740"
"100100213","124000024",127.1370454763,37.53425888,"11740"
"100100213","124000133",127.1375004918,37.5313247601,"11740"
"100100213","124000135",127.1363281315,37.5282050672,"11740"
"100100213","124000137",127.1344634127,37.523494694,"11740"
"100100213","123000153",127.1327847266,37.5193446764,"11710"
"100100213","123000154",127.1310205388,37.5166672995,"11710"
"100100213","123000175",127.1279639983,37.5077111524,"11710"
"100100213","123000172",127.1311142456,37.5060897115,"11710"
"100100213","123000168",127.135464044,37.5044769191,"11710"
"100100213","123000166",127.1375871977,37.503748707,"11710"
"100100213","123000165",127.1400999349,37.5024214579,"11710"
"100100213","123000211",127.1438968938,37.4997363663,"11710"
"100100213","123000210",127.1469857683,37.4987342204,"11710"
"100100213","123000207",127.1484398521,37.5012474392,"11710"
"100100213","123000205",127.1515698158,37.4999165728,"11710"
"100100213","123000204",127.1541512925,37.4979276206,"11710"
"100100213","123000202",127.1555992157,37.4939423899,"11710"
"100100213","123000199",127.1565542004,37.4918828475,"11710"
"100100213","123000198",127.1571616421,37.4909671214,"11710"
"100100215","123000171",127.1350583492,37.5057054999,"11710"
"100100215","123000169",127.134146855,37.5049928446,"11710"
"100100215","123000173",127.1310088519,37.5062666952,"11710"
"100100215","123000174",127.1278051169,37.5078846265,"11710"
"100100215","123000141",127.1239637694,37.5094854684,"11710"
"100100215","123000139",127.1215713822,37.5113132239,"11710"
"100100215","123000129",127.1194302105,37.5123139651,"11710"
"100100215","123000130",127.1181548518,37.510302005,"11710"
"100100215","123000300",127.1161299554,37.5081228805,"11710"
"100100215","123000131",127.1138560129,37.5094371701,"11710"
"100100215","123000125",127.1116255598,37.5106005312,"11710"
"100100215","123000126",127.1075839788,37.5131144846,"11710"
"100100215","123000043",127.1015208896,37.513797668,"11710"
"100100215","123000044",127.0992097013,37.514499109,"11710"
"100100215","123000507",127.0949754044,37.5200305738,"11710"
"100100215","104000101",127.0857202332,37.532056863,"11215"
"100100215","104000291",127.0841616302,37.5352201668,"11215"
"100100215","104000055",127.0833859175,37.5389761877,"11215"
"100100215","104000054",127.0842306529,37.5422442079,"11215"
"100100215","104000049",127.0839733956,37.5452073935,"11215"
"100100215","104000050",127.0773142021,37.5461600246,"11215"
"100100215","104000047",127.076933186,37.552074151,"11215"
"100100215","104000048",127.0785090111,37.5552146998,"11215"
"100100215","104000001",127.0756403407,37.5587315243,"11215"
"100100215","105000003",127.0672897154,37.5611655199,"11230"
"100100215","105000002",127.0612991303,37.5620313818,"11230"
"100100215","105000114",127.0550791536,37.5655907703,"11230"
"100100215","105000112",127.0570564368,37.5683905381,"11230"
"100100215","105000110",127.0572594197,37.5706037561,"11230"
"100100215","105000108",127.0575217761,37.5737168851,"11230"
"100100215","105000107",127.0577518642,37.5763691946,"11230"
"100100215","105000104",127.0569582856,37.5788971298,"11230"
"100100215","105000102",127.0539959672,37.5829784978,"11230"
"100100215","105000100",127.0526761355,37.5848926465,"11230"
"100100215","105000029",127.0502968374,37.5843615354,"11230"
"100100215","105000228",127.0473139418,37.5819117606,"11230"
"100100215","105000402",127.0454190947,37.5806579558,"11230"
"100100215","105000198",127.0447644661,37.5817896405,"11230"
"100100215","105000197",127.0441897885,37.5835439547,"11230"
"100100215","105000557",127.041681835,37.5867232801,"11230"
"100100215","105000086",127.0378313277,37.5875196731,"11230"
"100100215","105000087",127.0366855998,37.5893781027,"11230"
"100100215","105000191",127.040058583,37.5912080849,"11230"
"100100215","105000189",127.0468544142,37.5915634592,"11230"
"100100215","105000186",127.0500066712,37.5914172986,"11230"
"100100215","105000184",127.0529821094,37.5913319183,"11230"
"100100215","105000233",127.0544410239,37.5889911699,"11230"
"100100215","105000031",127.0523319218,37.5868226653,"11230"
"100100215","105000440",127.0492648423,37.586328649,"11230"
"100100215","105000211",127.0477360621,37.5866837891,"11230"
"100100215","105000194",127.0432458455,37.5860154669,"11230"
"100100215","105000196",127.0439598775,37.5838341169,"11230"
"100100215","105000199",127.0447213892,37.5814993238,"11230"
"100100215","105000446",127.0456947261,37.5804120693,"11230"
"100100215","105000030",127.0507898583,37.5846696462,"11230"
"100100215","105000101",127.0527049049,37.5846742559,"11230"
"100100215","105000103",127.054027518,37.5827204012,"11230"
"100100215","105000105",127.0567562793,37.5789599072,"11230"
"100100215","105000106",127.0576243788,37.5764936248,"11230"
"100100215","105000109",127.0574257589,37.5741090166,"11230"
"100100215","105000111",127.0571155841,37.5705236407,"11230"
"100100215","105000113",127.0569438432,37.5686257463,"11230"
"100100215","105000115",127.0559865797,37.5665458925,"11230"
"100100215","103000002",127.0604786789,37.5619517316,"11200"
"100100215","103000003",127.0660976191,37.5611308563,"11200"
"100100215","104000002",127.0748828032,37.5587645852,"11215"
"100100215","104000160",127.0791167146,37.5566175662,"11215"
"100100215","104000159",127.077101932,37.5528418978,"11215"
"100100215","104000158",127.0756091022,37.549730245,"11215"
"100100215","104000138",127.075317456,37.546797007,"11215"
"100100215","104000290",127.079278,37.545414,"11215"
"100100215","104000051",127.0845921317,37.545040436,"11215"
"100100215","104000052",127.0838138057,37.541500129,"11215"
"100100215","104000082",127.0833389032,37.5385023497,"11215"
"100100215","104000095",127.0849571895,37.5330115269,"11215"
"100100215","123000508",127.0948348734,37.5199600927,"11710"
"100100215","123000045",127.1031312285,37.5141851108,"11710"
"100100215","123000047",127.106958,37.514126,"11710"
"100100215","123000108",127.1108332651,37.5107443409,"11710"
"100100215","123000632",127.112752349,37.5098851887,"11710"
"100100215","123000113",127.1145571011,37.5088362293,"11710"
"100100215","123000136",127.1178035019,37.5096069152,"11710"
"100100215","123000137",127.1191077338,37.5116776801,"11710"
"100100215","123000132",127.1216550715,37.5141415049,"11710"
"100100215","123000138",127.1216489023,37.5115379401,"11710"
"100100215","123000140",127.1242872931,37.5092652195,"11710"
"100100215","123000175",127.1279639983,37.5077111524,"11710"
"100100215","123000172",127.1311142456,37.5060897115,"11710"
"100100215","123000640",127.1350166301,37.5053666758,"11710"
"100100215","123000170",127.1348086396,37.5049751767,"11710"
"100100216","123000188",127.1489238121,37.4929382209,"11710"
"100100216","123000187",127.1456871287,37.4930347575,"11710"
"100100216","123000180",127.1426570685,37.4940430558,"11710"
"100100216","123000162",127.1383168157,37.4963083824,"11710"
"100100216","123000161",127.1359026997,37.4976115396,"11710"
"100100216","123000255",127.1315269501,37.4963537123,"11710"
"100100216","123000267",127.1299505422,37.4939207444,"11710"
"100100216","123000253",127.1282464555,37.4926501022,"11710"
"100100216","123000274",127.124593157,37.4906278309,"11710"
"100100216","123000273",127.1203332021,37.4904170415,"11710"
"100100216","123000009",127.1171665738,37.4943854414,"11710"
"100100216","123000007",127.1118578225,37.5002197841,"11710"
"100100216","123000005",127.1088654991,37.5033638843,"11710"
"100100216","123000003",127.1057661842,37.5067650014,"11710"
"100100216","123000049",127.097975007,37.512839385,"11710"
"100100216","123000050",127.0939211265,37.5121697489,"11710"
"100100216","123000052",127.0872743139,37.5117037183,"11710"
"100100216","123000053",127.0833908604,37.5118776043,"11710"
"100100216","123000054",127.0796923471,37.5120271556,"11710"
"100100216","123000055",127.072133691,37.5108261104,"11710"
"100100216","122000093",127.0659524808,37.5097668706,"11680"
"100100216","122000094",127.0625198394,37.5103382684,"11680"
"100100216","122000089",127.0599462785,37.5150359297,"11680"
"100100216","122000085",127.05772523,37.5191129954,"11680"
"100100216","122000069",127.0566980142,37.5209790612,"11680"
"100100216","122000066",127.0557493489,37.5226958833,"11680"
"100100216","104000127",127.0609540118,37.5366418245,"11215"
"100100216","104000123",127.0625863865,37.5395403468,"11215"
"100100216","104000124",127.0673385594,37.5409386837,"11215"
"100100216","104000304",127.070835776,37.5402365937,"11215"
"100100216","104000139",127.0713709704,37.5413798292,"11215"
"100100216","104000141",127.0735143071,37.5459267424,"11215"
"100100216","104000157",127.0713519853,37.5479651104,"11215"
"100100216","103000108",127.0666252338,37.5469829787,"11200"
"100100216","103000109",127.0642979313,37.5428770679,"11200"
"100100216","103000091",127.0623180609,37.5393800943,"11200"
"100100216","103000090",127.061105,37.537191,"11200"
"100100216","122000067",127.056404146,37.520832794,"11680"
"100100216","122000068",127.056404146,37.520832794,"11680"
"100100216","122000086",127.0595929186,37.5150230687,"11680"
"100100216","122000095",127.0612349599,37.5119881878,"11680"
"100100216","122000140",127.0671229603,37.5098652817,"11680"
"100100216","123000065",127.0727676144,37.5106518823,"11710"
"100100216","123000068",127.079557,37.511814,"11710"
"100100216","123000069",127.0845114114,37.5116323642,"11710"
"100100216","123000056",127.0911770624,37.511679161,"11710"
"100100216","123000057",127.098089639,37.5126355993,"11710"
"100100216","123000004",127.1051979813,37.5070736014,"11710"
"100100216","123000006",127.1083293336,37.5035940539,"11710"
"100100216","123000008",127.1111664701,37.5005604162,"11710"
"100100216","123000010",127.1164857676,37.4947351253,"11710"
"100100216","123000229",127.1246013688,37.4905120353,"11710"
"100100216","123000239",127.1290114971,37.4928816495,"11710"
"100100216","123000254",127.1303401614,37.4944077752,"11710"
"100100216","123000266",127.1317082269,37.4963478955,"11710"
"100100216","123000257",127.1353325853,37.4977336448,"11710"
"100100216","123000258",127.1375392552,37.4965383566,"11710"
"100100216","123000181",127.1424489566,37.4939688623,"11710"
"100100216","123000186",127.1461266072,37.492921982,"11710"
"100100216","123000311",127.1495136357,37.492762454,"11710"
"100100218","123000171",127.1350583492,37.5057054999,"11710"
"100100218","123000169",127.134146855,37.5049928446,"11710"
"100100218","123000173",127.1310088519,37.5062666952,"11710"
"100100218","123000174",127.1278051169,37.5078846265,"11710"
"100100218","123000158",127.1264105229,37.509057709,"11710"
"100100218","123000157",127.1290258393,37.5132630014,"11710"
"100100218","123000155",127.1311610343,37.5164566605,"11710"
"100100218","124000088",127.1320358139,37.5224219285,"11740"
"100100218","124000120",127.1293729501,37.5249807792,"11740"
"100100218","124000173",127.1286418752,37.5273696355,"11740"
"100100218","124000171",127.125600831,37.52876028,"11740"
"100100218","124000169",127.122519069,37.5301739503,"11740"
"100100218","123000376",127.1194226924,37.5287344716,"11710"
"100100218","123000024",127.1180026744,37.526571792,"11710"
"100100218","123000033",127.1154048122,37.5267086701,"11710"
"100100218","104000072",127.0935981051,37.5433276109,"11215"
"100100218","104000062",127.0890444048,37.5449037779,"11215"
"100100218","104000052",127.0838138057,37.541500129,"11215"
"100100218","104000082",127.0833389032,37.5385023497,"11215"
"100100218","104000083",127.0825836777,37.5368376735,"11215"
"100100218","104000085",127.078639685,37.5377945943,"11215"
"100100218","104000087",127.074457,37.53883,"11215"
"100100218","104000304",127.070835776,37.5402365937,"11215"
"100100218","104000139",127.0713709704,37.5413798292,"11215"
"100100218","104000141",127.0735143071,37.5459267424,"11215"
"100100218","104000157",127.0713519853,37.5479651104,"11215"
"100100218","104000293",127.0686728911,37.5482794295,"11215"
"100100218","104000142",127.0694896793,37.5517413453,"11215"
"100100218","104000143",127.0710980445,37.5546506783,"11215"
"100100218","104000144",127.0726936574,37.5574448632,"11215"
"100100218","105000003",127.0672897154,37.5611655199,"11230"
"100100218","105000002",127.0612991303,37.5620313818,"11230"
"100100218","105000068",127.0584142924,37.5633909894,"11230"
"100100218","105000066",127.0621668735,37.5667418555,"11230"
"100100218","105000065",127.0638369179,37.568913779,"11230"
"100100218","105000063",127.0653513207,37.5710932662,"11230"
"100100218","105000145",127.0654442145,37.572744607,"11230"
"100100218","105000142",127.0612347957,37.5728143411,"11230"
"100100218","105000140",127.058754743,37.5728729552,"11230"
"100100218","105000108",127.0575217761,37.5737168851,"11230"
"100100218","105000107",127.0577518642,37.5763691946,"11230"
"100100218","105000120",127.0557093649,37.5762792242,"11230"
"100100218","105000118",127.0536151877,37.5748464278,"11230"
"100100218","105000134",127.0504811236,37.5743854436,"11230"
"100100218","105000132",127.0482801429,37.5756575315,"11230"
"100100218","105000130",127.0431680683,37.5785455605,"11230"
"100100218","105000446",127.0456947261,37.5804120693,"11230"
"100100218","105000030",127.0507898583,37.5846696462,"11230"
"100100218","105000101",127.0527049049,37.5846742559,"11230"
"100100218","105000103",127.054027518,37.5827204012,"11230"
"100100218","105000105",127.0567562793,37.5789599072,"11230"
"100100218","105000106",127.0576243788,37.5764936248,"11230"
"100100218","105000109",127.0574257589,37.5741090166,"11230"
"100100218","105000139",127.0583182385,37.5727844821,"11230"
"100100218","105000141",127.0614082387,37.5727218289,"11230"
"100100218","105000143",127.0638358779,37.5726827078,"11230"
"100100218","105000144",127.0651110833,37.5726604815,"11230"
"100100218","105000489",127.0651983369,37.5710897324,"11230"
"100100218","105000064",127.0642827556,37.5697154664,"11230"
"100100218","105000067",127.0615576835,37.5661148101,"11230"
"100100218","103000002",127.0604786789,37.5619517316,"11200"
"100100218","103000003",127.0660976191,37.5611308563,"11200"
"100100218","103000117",127.0725446438,37.5574896497,"11200"
"100100218","103000116",127.0713144844,37.5553341818,"11200"
"100100218","103000115",127.0694151294,37.5519275339,"11200"
"100100218","104000133",127.0711681248,37.5478594086,"11215"
"100100218","104000134",127.0736930425,37.5466022392,"11215"
"100100218","104000135",127.072338809,37.5437450496,"11215"
"100100218","104000170",127.0715617177,37.5420823612,"11215"
"100100218","104000112",127.0749276025,37.5385769201,"11215"
"100100218","104000086",127.0788445477,37.5376045921,"11215"
"100100218","104000084",127.0822443641,37.5367746404,"11215"
"100100218","104000055",127.0833859175,37.5389761877,"11215"
"100100218","104000054",127.0842306529,37.5422442079,"11215"
"100100218","104000057",127.0891153595,37.5447675962,"11215"
"100100218","104000071",127.0932821801,37.5434427465,"11215"
"100100218","123000143",127.1184150348,37.5267829357,"11710"
"100100218","124000196",127.1198423553,37.5290871567,"11740"
"100100218","124000170",127.1224831074,37.530035224,"11740"
"100100218","124000172",127.1254997886,37.5286609132,"11740"
"100100218","124000174",127.1285420856,37.5272926126,"11740"
"100100218","124000119",127.1291790795,37.5247701566,"11740"
"100100218","123000144",127.131505349,37.5223766176,"11710"
"100100218","123000153",127.1327847266,37.5193446764,"11710"
"100100218","123000154",127.1310205388,37.5166672995,"11710"
"100100218","123000156",127.1287348927,37.5131736517,"11710"
"100100218","123000175",127.1279639983,37.5077111524,"11710"
"100100218","123000172",127.1311142456,37.5060897115,"11710"
"100100218","123000640",127.1350166301,37.5053666758,"11710"
"100100218","123000170",127.1348086396,37.5049751767,"11710"
"100100219","123000660",127.1275353287,37.4699292873,"11710"
"100100219","123000631",127.1333873284,37.4744834321,"41131"
"100100219","123000604",127.1373775236,37.4762077156,"11710"
"100100219","123000638",127.138612171,37.4795443554,"11710"
"100100219","123000656",127.1407540709,37.4836024306,"11710"
"100100219","123000650",127.1420781176,37.4867578539,"11710"
"100100219","123000185",127.1434500765,37.4904957,"11710"
"100100219","123000313",127.1439607361,37.4918626728,"11710"
"100100219","123000180",127.1426570685,37.4940430558,"11710"
"100100219","123000162",127.1383168157,37.4963083824,"11710"
"100100219","123000161",127.1359026997,37.4976115396,"11710"
"100100219","123000160",127.1330680597,37.4991191503,"11710"
"100100219","123000159",127.1264247648,37.5032870682,"11710"
"100100219","123000135",127.1215578743,37.5058518734,"11710"
"100100219","123000300",127.1161299554,37.5081228805,"11710"
"100100219","123000131",127.1138560129,37.5094371701,"11710"
"100100219","123000125",127.1116255598,37.5106005312,"11710"
"100100219","123000126",127.1075839788,37.5131144846,"11710"
"100100219","123000043",127.1015208896,37.513797668,"11710"
"100100219","123000049",127.097975007,37.512839385,"11710"
"100100219","123000051",127.0913222487,37.5119244799,"11710"
"100100219","123000056",127.0911770624,37.511679161,"11710"
"100100219","123000057",127.098089639,37.5126355993,"11710"
"100100219","123000045",127.1031312285,37.5141851108,"11710"
"100100219","123000047",127.106958,37.514126,"11710"
"100100219","123000108",127.1108332651,37.5107443409,"11710"
"100100219","123000632",127.112752349,37.5098851887,"11710"
"100100219","123000113",127.1145571011,37.5088362293,"11710"
"100100219","123000117",127.1204321131,37.5061661102,"11710"
"100100219","123000278",127.1268774992,37.5027891975,"11710"
"100100219","123000367",127.1324835959,37.4992481293,"11710"
"100100219","123000257",127.1353325853,37.4977336448,"11710"
"100100219","123000258",127.1375392552,37.4965383566,"11710"
"100100219","123000181",127.1424489566,37.4939688623,"11710"
"100100219","123000312",127.1440800393,37.4925254193,"11710"
"100100219","123000182",127.1434494952,37.4907843418,"11710"
"100100219","123000651",127.1419318986,37.4874300066,"11710"
"100100219","123000655",127.1405743318,37.484324611,"11710"
"100100219","123000636",127.13904,37.480473,"11710"
"100100219","123000603",127.1372837929,37.4770192775,"11710"
"100100219","123000630",127.1334027135,37.4746095133,"11710"
"100100219","123000436",127.1279383493,37.4708007322,"11710"
"100100220","123000354",127.135941073,37.4804821579,"11710"
"100100220","123000658",127.1390049221,37.4828758775,"11710"
"100100220","123000656",127.1407540709,37.4836024306,"11710"
"100100220","123000652",127.1523766828,37.4892255769,"11710"
"100100220","123000197",127.1541256076,37.4922231327,"11710"
"100100220","123000196",127.152199253,37.493437428,"11710"
"100100220","123000195",127.1498819962,37.4957098983,"11710"
"100100220","123000213",127.148022821,37.4970256823,"11710"
"100100220","123000212",127.1441967892,37.4996338933,"11710"
"100100220","123000164",127.1401465401,37.5024866157,"11710"
"100100220","123000178",127.1378902314,37.502743997,"11710"
"100100220","123000176",127.1358633194,37.4999709276,"11710"
"100100220","123000160",127.1330680597,37.4991191503,"11710"
"100100220","123000159",127.1264247648,37.5032870682,"11710"
"100100220","123000135",127.1215578743,37.5058518734,"11710"
"100100220","123000112",127.1155123485,37.505972783,"11710"
"100100220","123000111",127.1138685563,37.5038854209,"11710"
"100100220","123000364",127.1116304484,37.5024783814,"11710"
"100100220","123000003",127.1057661842,37.5067650014,"11710"
"100100220","123000049",127.097975007,37.512839385,"11710"
"100100220","123000059",127.0927995851,37.5110112898,"11710"
"100100220","123000061",127.0919220161,37.5090431135,"11710"
"100100220","123000082",127.092982196,37.5071610999,"11710"
"100100220","123000081",127.0970403742,37.5046402623,"11710"
"100100220","123000079",127.0947556564,37.5026989537,"11710"
"100100220","123000078",127.0897976276,37.503970735,"11710"
"100100220","123000071",127.0852015743,37.5052488348,"11710"
"100100220","123000073",127.0814862231,37.5062944165,"11710"
"100100220","123000075",127.0789060591,37.5098354041,"11710"
"100100220","123000065",127.0727676144,37.5106518823,"11710"
"100100220","123000066",127.078637,37.510251,"11710"
"100100220","123000074",127.0801297162,37.5065416398,"11710"
"100100220","123000072",127.0855654031,37.5050121814,"11710"
"100100220","123000077",127.0890115924,37.5040463312,"11710"
"100100220","123000080",127.0946340099,37.5025992273,"11710"
"100100220","123000094",127.0971396576,37.5043321332,"11710"
"100100220","123000064",127.0947529912,37.5070220214,"11710"
"100100220","123000060",127.0920116619,37.5088804114,"11710"
"100100220","123000058",127.0929009355,37.511313049,"11710"
"100100220","123000057",127.098089639,37.5126355993,"11710"
"100100220","123000004",127.1051979813,37.5070736014,"11710"
"100100220","123000006",127.1083293336,37.5035940539,"11710"
"100100220","123000120",127.1121668042,37.5026298771,"11710"
"100100220","123000119",127.1137636696,37.5037189227,"11710"
"100100220","123000118",127.1156407725,37.5060318962,"11710"
"100100220","123000117",127.1204321131,37.5061661102,"11710"
"100100220","123000278",127.1268774992,37.5027891975,"11710"
"100100220","123000256",127.131913503,37.4995595052,"11710"
"100100220","123000177",127.1359273655,37.4998470676,"11710"
"100100220","123000179",127.1380035748,37.5026640203,"11710"
"100100220","123000165",127.1400999349,37.5024214579,"11710"
"100100220","123000211",127.1438968938,37.4997363663,"11710"
"100100220","123000193",127.147947277,37.496980237,"11710"
"100100220","123000192",127.1498830891,37.4956371271,"11710"
"100100220","123000654",127.1513989968,37.4942980461,"11710"
"100100220","123000189",127.1527213328,37.4927259745,"11710"
"100100220","123000190",127.1543059763,37.4918896302,"11710"
"100100220","123000653",127.1519598478,37.4891325034,"11710"
"100100220","123000655",127.1405743318,37.484324611,"11710"
"100100220","123000657",127.138145834,37.4831708599,"11710"
"100100220","123000355",127.135742,37.480364,"11710"
"100100221","123000354",127.135941073,37.4804821579,"11710"
"100100221","123000658",127.1390049221,37.4828758775,"11710"
"100100221","123000656",127.1407540709,37.4836024306,"11710"
"100100221","123000650",127.1420781176,37.4867578539,"11710"
"100100221","123000185",127.1434500765,37.4904957,"11710"
"100100221","123000313",127.1439607361,37.4918626728,"11710"
"100100221","123000186",127.1461266072,37.492921982,"11710"
"100100221","123000311",127.1495136357,37.492762454,"11710"
"100100221","123000189",127.1527213328,37.4927259745,"11710"
"100100221","123000190",127.1543059763,37.4918896302,"11710"
"100100221","123000337",127.1570239739,37.4906832982,"11710"
"100100221","123000200",127.156860654,37.4916334404,"11710"
"100100221","123000201",127.1557188509,37.4939426909,"11710"
"100100221","123000203",127.1541156476,37.497061349,"11710"
"100100221","123000206",127.1518828036,37.4998462753,"11710"
"100100221","123000208",127.149816625,37.5009937,"11710"
"100100221","123000209",127.1467900924,37.4986183102,"11710"
"100100221","123000212",127.1441967892,37.4996338933,"11710"
"100100221","123000648",127.1416746104,37.5001192786,"11710"
"100100221","123000163",127.1406810355,37.4980858723,"11710"
"100100221","123000162",127.1383168157,37.4963083824,"11710"
"100100221","123000161",127.1359026997,37.4976115396,"11710"
"100100221","123000160",127.1330680597,37.4991191503,"11710"
"100100221","123000159",127.1264247648,37.5032870682,"11710"
"100100221","123000135",127.1215578743,37.5058518734,"11710"
"100100221","123000300",127.1161299554,37.5081228805,"11710"
"100100221","123000131",127.1138560129,37.5094371701,"11710"
"100100221","123000125",127.1116255598,37.5106005312,"11710"
"100100221","123000126",127.1075839788,37.5131144846,"11710"
"100100221","123000043",127.1015208896,37.513797668,"11710"
"100100221","123000049",127.097975007,37.512839385,"11710"
"100100221","123000059",127.0927995851,37.5110112898,"11710"
"100100221","123000061",127.0919220161,37.5090431135,"11710"
"100100221","123000070",127.0896756917,37.5064891564,"11710"
"100100221","123000077",127.0890115924,37.5040463312,"11710"
"100100221","123000080",127.0946340099,37.5025992273,"11710"
"100100221","123000088",127.0967160198,37.5001532502,"11710"
"100100221","123000087",127.0943922327,37.4979909658,"11710"
"100100221","123000086",127.0908287202,37.4991852571,"11710"
"100100221","123000085",127.0876472258,37.5002517147,"11710"
"100100221","123000084",127.0872890271,37.503443708,"11710"
"100100221","123000083",127.0896247764,37.5061758595,"11710"
"100100221","123000060",127.0920116619,37.5088804114,"11710"
"100100221","123000058",127.0929009355,37.511313049,"11710"
"100100221","123000057",127.098089639,37.5126355993,"11710"
"100100221","123000045",127.1031312285,37.5141851108,"11710"
"100100221","123000047",127.106958,37.514126,"11710"
"100100221","123000108",127.1108332651,37.5107443409,"11710"
"100100221","123000632",127.112752349,37.5098851887,"11710"
"100100221","123000113",127.1145571011,37.5088362293,"11710"
"100100221","123000117",127.1204321131,37.5061661102,"11710"
"100100221","123000278",127.1268774992,37.5027891975,"11710"
"100100221","123000367",127.1324835959,37.4992481293,"11710"
"100100221","123000257",127.1353325853,37.4977336448,"11710"
"100100221","123000258",127.1375392552,37.4965383566,"11710"
"100100221","123000184",127.1407576358,37.4980025943,"11710"
"100100221","123000649",127.1417633268,37.5000672429,"11710"
"100100221","123000211",127.1438968938,37.4997363663,"11710"
"100100221","123000210",127.1469857683,37.4987342204,"11710"
"100100221","123000207",127.1484398521,37.5012474392,"11710"
"100100221","123000205",127.1515698158,37.4999165728,"11710"
"100100221","123000204",127.1541512925,37.4979276206,"11710"
"100100221","123000202",127.1555992157,37.4939423899,"11710"
"100100221","123000199",127.1565542004,37.4918828475,"11710"
"100100221","123000198",127.1571616421,37.4909671214,"11710"
"100100221","123000197",127.1541256076,37.4922231327,"11710"
"100100221","123000188",127.1489238121,37.4929382209,"11710"
"100100221","123000312",127.1440800393,37.4925254193,"11710"
"100100221","123000182",127.1434494952,37.4907843418,"11710"
"100100221","123000651",127.1419318986,37.4874300066,"11710"
"100100221","123000655",127.1405743318,37.484324611,"11710"
"100100221","123000657",127.138145834,37.4831708599,"11710"
"100100221","123000355",127.135742,37.480364,"11710"
"100100222","123000337",127.1570239739,37.4906832982,"11710"
"100100222","123000200",127.156860654,37.4916334404,"11710"
"100100222","123000201",127.1557188509,37.4939426909,"11710"
"100100222","123000567",127.1546334676,37.4975729868,"11710"
"100100222","123000566",127.1581210482,37.4980607661,"11710"
"100100222","123000565",127.1580942261,37.4981756777,"11710"
"100100222","123000580",127.154766975,37.4976886101,"11710"
"100100222","123000206",127.1518828036,37.4998462753,"11710"
"100100222","123000208",127.149816625,37.5009937,"11710"
"100100222","123000209",127.1467900924,37.4986183102,"11710"
"100100222","123000212",127.1441967892,37.4996338933,"11710"
"100100222","123000164",127.1401465401,37.5024866157,"11710"
"100100222","123000317",127.1387551202,37.504660667,"11710"
"100100222","227000680",127.1421383724,37.5123883612,"41450"
"100100222","124000086",127.1434019563,37.517362915,"11740"
"100100222","124000087",127.1407958774,37.5185136181,"11740"
"100100222","124000138",127.135246719,37.5248164398,"11740"
"100100222","124000136",127.1363611307,37.5276273277,"11740"
"100100222","124000134",127.1375158663,37.5306630865,"11740"
"100100222","124000358",127.1366830433,37.5345715701,"11740"
"100100222","124000357",127.1325887034,37.5358839051,"11740"
"100100222","124000453",127.1276977696,37.5373800231,"11740"
"100100222","124000028",127.1272441058,37.5372991453,"11740"
"100100222","124000026",127.1307893247,37.5362118233,"11740"
"100100222","124000024",127.1370454763,37.53425888,"11740"
"100100222","124000133",127.1375004918,37.5313247601,"11740"
"100100222","124000135",127.1363281315,37.5282050672,"11740"
"100100222","124000137",127.1344634127,37.523494694,"11740"
"100100222","123000145",127.1396389798,37.5187308816,"11710"
"100100222","123000146",127.1428615339,37.5173187874,"11710"
"100100222","123000147",127.1418618605,37.5124646972,"11710"
"100100222","123000318",127.138572604,37.5045559166,"11710"
"100100222","123000165",127.1400999349,37.5024214579,"11710"
"100100222","123000211",127.1438968938,37.4997363663,"11710"
"100100222","123000210",127.1469857683,37.4987342204,"11710"
"100100222","123000207",127.1484398521,37.5012474392,"11710"
"100100222","123000205",127.1515698158,37.4999165728,"11710"
"100100222","123000204",127.1541512925,37.4979276206,"11710"
"100100222","123000202",127.1555992157,37.4939423899,"11710"
"100100222","123000199",127.1565542004,37.4918828475,"11710"
"100100222","123000198",127.1571616421,37.4909671214,"11710"
"100100478","123000197",127.1541256076,37.4922231327,"11710"
"100100478","123000196",127.152199253,37.493437428,"11710"
"100100478","123000195",127.1498819962,37.4957098983,"11710"
"100100478","123000213",127.148022821,37.4970256823,"11710"
"100100478","123000212",127.1441967892,37.4996338933,"11710"
"100100478","123000164",127.1401465401,37.5024866157,"11710"
"100100478","123000178",127.1378902314,37.502743997,"11710"
